word,descents,true_length
"['1', '3', '1', '3', '3', '1', '2', '3', '1', '3', '1', '2', '2', '3', '1', '1', '2', '1', '1', '1', '1', '1']","['1', '4', '5', '1', '5', '4', '2', '6', '1', '5', '4', '2', '4', '1', '2', '1', '3', '2', '3', '2', '3', '2']",22
"['1', '1', '1', '1', '3', '3', '1', '3', '1', '2', '3', '3', '3', '1', '2', '1', '1', '2', '2', '2', '2', '3']","['1', '0', '1', '0', '4', '0', '1', '4', '5', '2', '6', '2', '6', '1', '3', '2', '3', '1', '3', '1', '3', '4']",22
"['1', '2', '1', '3', '3', '2', '3', '2', '2', '2', '3', '1', '1', '2', '2', '2', '3', '3', '2', '2', '2', '2']","['1', '2', '3', '4', '3', '1', '4', '2', '4', '2', '6', '1', '6', '4', '6', '4', '3', '4', '6', '4', '6', '4']",22
"['3', '2', '2', '1', '1', '1', '3', '1', '1', '2', '2', '3', '1', '1', '2', '3', '3', '1', '1', '2', '3', '2']","['4', '2', '4', '1', '4', '1', '5', '4', '5', '2', '5', '1', '4', '1', '2', '4', '2', '3', '2', '1', '5', '2']",22
"['2', '2', '1', '1', '1', '1', '1', '3', '3', '1', '1', '1', '3', '3', '2', '3', '2', '1', '2', '1', '1', '1']","['2', '0', '1', '0', '1', '0', '1', '4', '1', '0', '1', '0', '4', '0', '2', '4', '6', '1', '3', '2', '3', '2']",22
"['1', '1', '1', '3', '1', '1', '2', '1', '2', '1', '2', '2', '1', '3', '1', '3', '3', '1', '2', '3', '3', '2']","['1', '0', '1', '4', '5', '4', '2', '1', '3', '2', '5', '2', '3', '4', '5', '1', '5', '4', '6', '2', '6', '4']",22
"['3', '3', '1', '3', '3', '3', '1', '1', '1', '1', '1', '1', '1', '1', '1', '1', '3', '1', '1', '1', '1', '1']","['4', '0', '1', '4', '1', '4', '5', '4', '5', '4', '5', '4', '5', '4', '5', '4', '1', '0', '1', '0', '1', '0']",22
"['1', '3', '1', '2', '2', '2', '3', '3', '3', '1', '3', '2', '3', '1', '3', '2', '1', '3', '2', '2', '3', '1']","['1', '4', '5', '2', '5', '2', '6', '2', '6', '1', '5', '2', '6', '1', '5', '2', '3', '4', '6', '4', '3', '2']",22
"['3', '2', '2', '3', '2', '2', '2', '3', '3', '2', '3', '3', '3', '1', '1', '2', '2', '3', '2', '2', '2', '2']","['4', '2', '4', '0', '2', '0', '2', '4', '2', '0', '4', '0', '4', '1', '4', '2', '4', '0', '2', '0', '2', '0']",22
"['3', '3', '3', '2', '1', '1', '3', '1', '2', '2', '2', '1', '3', '3', '1', '3', '2', '1', '2', '1', '3', '3']","['4', '0', '4', '2', '1', '2', '6', '1', '3', '1', '3', '2', '4', '2', '3', '4', '6', '1', '3', '2', '6', '2']",22
"['1', '3', '2', '1', '2', '3', '3', '1', '3', '3', '1', '3', '3', '2', '3', '3', '3', '3', '2', '1', '3', '2']","['1', '4', '2', '1', '3', '4', '3', '2', '6', '2', '3', '4', '3', '1', '4', '1', '4', '1', '3', '2', '6', '4']",22
"['1', '3', '3', '2', '1', '1', '2', '1', '2', '1', '3', '1', '2', '1', '3', '2', '1', '3', '3', '2', '3', '2']","['1', '4', '1', '2', '3', '2', '1', '0', '2', '1', '4', '5', '2', '3', '4', '6', '1', '5', '1', '3', '4', '6']",22
"['2', '2', '2', '1', '1', '3', '1', '2', '1', '3', '3', '1', '1', '1', '3', '1', '2', '2', '3', '1', '1', '2']","['2', '0', '2', '1', '2', '4', '1', '2', '3', '4', '3', '2', '3', '2', '4', '1', '2', '1', '5', '4', '5', '2']",22
"['2', '1', '1', '3', '3', '2', '1', '3', '1', '3', '2', '3', '3', '3', '1', '1', '3', '1', '2', '2', '2', '1']","['2', '1', '2', '4', '2', '0', '1', '4', '5', '1', '2', '4', '2', '4', '1', '4', '2', '3', '1', '3', '1', '2']",22
"['3', '3', '1', '3', '3', '2', '2', '1', '2', '1', '3', '3', '1', '1', '3', '3', '3', '2', '3', '3', '1', '1']","['4', '0', '1', '4', '1', '2', '1', '0', '2', '1', '4', '1', '2', '1', '4', '1', '4', '2', '6', '2', '1', '2']",22
"['1', '3', '1', '2', '3', '1', '3', '3', '1', '2', '3', '2', '2', '1', '2', '1', '1', '1', '3', '2', '1', '2']","['1', '4', '5', '2', '6', '1', '5', '1', '6', '4', '2', '1', '2', '3', '1', '2', '1', '2', '6', '4', '1', '2']",22
"['1', '3', '3', '1', '2', '2', '3', '2', '1', '3', '1', '3', '2', '1', '3', '2', '2', '3', '3', '3', '2', '2']","['1', '4', '1', '0', '2', '0', '4', '2', '1', '4', '5', '1', '3', '2', '4', '6', '4', '2', '4', '2', '1', '2']",22
"['3', '1', '1', '1', '1', '2', '3', '2', '2', '2', '3', '2', '3', '1', '2', '2', '3', '2', '2', '1', '3', '1']","['4', '1', '4', '1', '4', '2', '6', '4', '6', '4', '2', '0', '4', '1', '2', '1', '5', '2', '5', '4', '1', '0']",22
"['3', '1', '1', '1', '1', '1', '2', '2', '1', '2', '1', '3', '1', '1', '2', '1', '2', '3', '1', '2', '1', '2']","['4', '1', '4', '1', '4', '1', '2', '1', '4', '2', '1', '4', '5', '4', '2', '1', '3', '4', '5', '2', '3', '1']",22
"['3', '2', '1', '1', '2', '3', '1', '1', '3', '2', '1', '3', '1', '1', '3', '3', '1', '2', '3', '2', '1', '1']","['4', '2', '1', '2', '4', '0', '1', '0', '4', '2', '1', '4', '5', '4', '1', '4', '5', '2', '6', '4', '5', '4']",22
"['2', '1', '2', '3', '3', '1', '1', '1', '3', '3', '2', '3', '2', '2', '2', '2', '2', '2', '3', '1', '2', '1']","['2', '1', '3', '4', '3', '2', '3', '2', '4', '2', '1', '4', '2', '4', '2', '4', '2', '4', '1', '0', '2', '1']",22
"['2', '3', '3', '1', '2', '3', '3', '1', '3', '2', '1', '2', '2', '3', '2', '2', '2', '2', '3', '1', '2', '3']","['2', '4', '2', '1', '3', '4', '3', '2', '4', '6', '1', '3', '1', '5', '2', '5', '2', '5', '1', '6', '4', '2']",22
"['2', '1', '1', '1', '1', '2', '3', '1', '1', '1', '3', '3', '2', '3', '2', '3', '2', '2', '1', '3', '2', '2']","['2', '1', '2', '1', '2', '0', '4', '1', '4', '1', '5', '1', '2', '4', '6', '2', '5', '2', '3', '4', '6', '4']",22
"['1', '2', '3', '1', '2', '3', '3', '3', '3', '2', '2', '2', '3', '2', '3', '3', '2', '1', '3', '1', '2', '3']","['1', '2', '4', '1', '2', '4', '2', '4', '2', '1', '2', '1', '5', '2', '6', '2', '5', '4', '3', '2', '1', '4']",22
"['2', '3', '3', '2', '1', '3', '3', '2', '1', '2', '3', '3', '1', '1', '3', '1', '1', '3', '3', '3', '1', '2']","['2', '4', '2', '0', '1', '4', '1', '2', '3', '1', '4', '1', '2', '1', '4', '5', '4', '1', '4', '1', '2', '0']",22
"['3', '1', '1', '3', '1', '1', '1', '3', '3', '3', '3', '3', '2', '3', '1', '3', '3', '3', '2', '2', '2', '1']","['4', '1', '4', '0', '1', '0', '1', '4', '1', '4', '1', '4', '2', '6', '1', '5', '1', '5', '2', '5', '2', '3']",22
"['3', '3', '2', '3', '1', '3', '1', '1', '2', '1', '3', '3', '1', '3', '2', '1', '2', '2', '1', '3', '2', '1']","['4', '0', '2', '4', '1', '5', '4', '5', '2', '3', '4', '3', '2', '6', '4', '1', '2', '1', '4', '2', '1', '4']",22
"['1', '2', '3', '1', '3', '1', '2', '1', '3', '2', '3', '1', '3', '2', '1', '1', '2', '1', '2', '1', '1', '3']","['1', '2', '4', '1', '5', '4', '6', '1', '5', '2', '6', '1', '5', '2', '3', '2', '5', '4', '6', '1', '6', '2']",22
"['3', '3', '2', '2', '3', '1', '2', '3', '1', '3', '1', '2', '2', '2', '2', '1', '3', '2', '3', '1', '2', '3']","['4', '0', '2', '0', '4', '1', '2', '4', '1', '5', '4', '6', '4', '6', '4', '5', '1', '2', '4', '1', '2', '4']",22
"['2', '1', '3', '3', '1', '3', '2', '1', '3', '3', '3', '2', '2', '1', '1', '3', '2', '2', '3', '3', '3', '2']","['2', '1', '4', '1', '2', '4', '6', '1', '5', '1', '5', '2', '5', '4', '5', '1', '3', '1', '5', '1', '5', '2']",22
"['1', '1', '1', '1', '3', '3', '1', '1', '2', '2', '1', '3', '3', '3', '1', '1', '2', '2', '1', '1', '2', '2']","['1', '0', '1', '0', '4', '0', '1', '0', '2', '0', '1', '4', '1', '4', '5', '4', '2', '4', '5', '4', '2', '4']",22
"['2', '2', '2', '3', '1', '2', '3', '3', '2', '3', '3', '3', '3', '1', '2', '2', '2', '3', '3', '2', '3', '1']","['2', '0', '2', '4', '1', '2', '4', '2', '1', '5', '1', '5', '1', '4', '6', '4', '6', '2', '6', '4', '2', '1']",22
"['2', '3', '1', '3', '2', '3', '2', '3', '3', '3', '2', '3', '2', '3', '1', '1', '3', '2', '2', '3', '2', '2']","['2', '4', '1', '5', '2', '6', '4', '2', '4', '2', '1', '5', '2', '6', '1', '6', '2', '5', '2', '6', '4', '6']",22
"['1', '1', '3', '1', '3', '1', '2', '3', '2', '2', '3', '2', '3', '1', '2', '2', '1', '2', '3', '1', '1', '1']","['1', '0', '4', '1', '5', '4', '2', '6', '4', '6', '2', '4', '1', '0', '2', '0', '1', '2', '4', '1', '4', '1']",22
"['1', '3', '1', '1', '2', '2', '2', '1', '2', '2', '3', '3', '3', '3', '2', '3', '3', '1', '2', '1', '1', '2']","['1', '4', '5', '4', '2', '4', '2', '1', '3', '1', '4', '1', '4', '1', '3', '4', '3', '2', '5', '4', '5', '2']",22
"['3', '3', '2', '2', '2', '2', '2', '1', '2', '1', '1', '1', '2', '3', '1', '1', '3', '3', '1', '3', '3', '1']","['4', '0', '2', '0', '2', '0', '2', '1', '3', '2', '3', '2', '1', '4', '5', '4', '1', '4', '5', '1', '5', '4']",22
"['1', '3', '2', '1', '2', '3', '1', '2', '3', '2', '1', '1', '2', '3', '3', '2', '3', '2', '3', '3', '1', '2']","['1', '4', '2', '1', '3', '4', '5', '2', '6', '4', '5', '4', '6', '2', '6', '4', '3', '1', '5', '1', '6', '4']",22
"['3', '3', '2', '3', '3', '3', '2', '2', '1', '1', '3', '3', '3', '2', '1', '3', '2', '1', '2', '2', '1', '1']","['4', '0', '2', '4', '2', '4', '6', '4', '1', '4', '2', '4', '2', '0', '1', '4', '2', '1', '3', '1', '2', '1']",22
"['2', '2', '1', '1', '2', '3', '2', '3', '2', '1', '3', '1', '1', '2', '3', '3', '3', '3', '3', '1', '2', '2']","['2', '0', '1', '0', '2', '4', '6', '2', '4', '1', '5', '4', '5', '2', '6', '2', '6', '2', '6', '1', '3', '1']",22
"['1', '3', '1', '2', '1', '1', '3', '1', '3', '2', '1', '2', '3', '3', '3', '3', '3', '2', '3', '2', '1', '1']","['1', '4', '5', '2', '3', '2', '6', '1', '5', '2', '3', '1', '5', '1', '5', '1', '5', '2', '6', '4', '5', '4']",22
"['1', '3', '2', '3', '1', '2', '1', '3', '2', '2', '3', '3', '1', '2', '1', '2', '3', '1', '2', '1', '1', '2']","['1', '4', '2', '6', '1', '3', '2', '4', '6', '4', '2', '4', '1', '2', '3', '1', '5', '4', '6', '1', '6', '4']",22
"['1', '3', '3', '2', '2', '2', '1', '1', '3', '3', '1', '2', '2', '3', '2', '3', '2', '1', '3', '3', '1', '2']","['1', '4', '1', '2', '1', '2', '3', '2', '4', '2', '3', '1', '3', '4', '6', '2', '4', '5', '1', '5', '4', '2']",22
"['3', '3', '2', '3', '2', '3', '3', '2', '2', '2', '1', '2', '2', '3', '2', '3', '2', '3', '1', '3', '2', '3']","['4', '0', '2', '4', '6', '2', '6', '4', '6', '4', '1', '2', '1', '5', '2', '6', '4', '2', '3', '4', '6', '2']",22
"['3', '2', '2', '1', '3', '1', '1', '2', '3', '3', '1', '1', '2', '2', '2', '2', '1', '3', '2', '3', '1', '3']","['4', '2', '4', '1', '5', '4', '5', '2', '6', '2', '3', '2', '5', '2', '5', '2', '3', '4', '6', '2', '1', '4']",22
"['2', '3', '3', '2', '2', '1', '3', '3', '3', '3', '2', '1', '1', '3', '1', '3', '1', '2', '1', '3', '3', '1']","['2', '4', '2', '0', '2', '1', '4', '1', '4', '1', '3', '2', '3', '4', '5', '1', '4', '6', '1', '5', '1', '6']",22
"['2', '1', '2', '2', '3', '2', '2', '1', '3', '1', '2', '3', '1', '2', '2', '2', '3', '3', '2', '1', '1', '1']","['2', '1', '3', '1', '4', '2', '4', '5', '1', '4', '6', '2', '1', '3', '1', '3', '4', '3', '1', '2', '1', '2']",22
"['3', '1', '3', '2', '2', '3', '3', '2', '1', '2', '3', '3', '3', '1', '1', '3', '1', '3', '2', '3', '2', '1']","['4', '1', '5', '2', '5', '1', '5', '2', '3', '1', '4', '1', '4', '5', '4', '1', '2', '6', '4', '2', '1', '0']",22
"['3', '1', '2', '3', '3', '1', '2', '1', '3', '1', '2', '3', '3', '1', '1', '3', '1', '2', '2', '2', '2', '1']","['4', '1', '2', '4', '2', '3', '1', '2', '6', '1', '3', '4', '3', '2', '3', '4', '5', '2', '5', '2', '5', '4']",22
"['3', '1', '3', '3', '1', '2', '3', '1', '1', '1', '2', '1', '3', '2', '2', '1', '3', '2', '1', '2', '3', '1']","['4', '1', '5', '1', '4', '2', '6', '1', '6', '1', '3', '2', '4', '6', '4', '1', '5', '2', '3', '1', '5', '4']",22
"['2', '2', '2', '3', '1', '2', '3', '2', '3', '3', '3', '1', '1', '1', '1', '3', '2', '1', '2', '3', '2', '3']","['2', '0', '2', '4', '1', '2', '4', '6', '2', '6', '2', '3', '2', '3', '2', '6', '4', '1', '2', '4', '6', '2']",22
"['3', '3', '2', '3', '3', '3', '1', '1', '1', '2', '2', '3', '2', '1', '1', '1', '2', '2', '2', '3', '1', '3']","['4', '0', '2', '4', '2', '4', '1', '4', '1', '2', '1', '5', '2', '3', '2', '3', '1', '3', '1', '4', '5', '1']",22
"['3', '2', '3', '3', '1', '3', '1', '3', '2', '1', '1', '1', '1', '1', '3', '3', '3', '2', '2', '1', '1', '1']","['4', '2', '6', '2', '1', '4', '5', '1', '3', '2', '3', '2', '3', '2', '4', '2', '4', '6', '4', '1', '4', '1']",22
"['2', '1', '3', '3', '1', '2', '2', '3', '3', '2', '1', '1', '1', '2', '1', '3', '3', '2', '3', '1', '3', '3']","['2', '1', '4', '1', '2', '0', '2', '4', '2', '0', '1', '0', '1', '2', '3', '4', '3', '1', '4', '5', '1', '5']",22
"['3', '2', '3', '3', '3', '3', '2', '3', '2', '1', '2', '1', '1', '1', '1', '1', '1', '1', '3', '3', '3', '2']","['4', '2', '6', '2', '6', '2', '4', '0', '2', '1', '3', '2', '3', '2', '3', '2', '3', '2', '4', '2', '4', '6']",22
"['1', '2', '1', '2', '3', '2', '1', '3', '3', '1', '1', '2', '1', '1', '1', '2', '2', '2', '2', '2', '3', '1']","['1', '2', '3', '1', '4', '2', '1', '4', '1', '2', '1', '3', '2', '3', '2', '5', '2', '5', '2', '5', '1', '4']",22
"['3', '3', '1', '2', '3', '2', '2', '1', '2', '1', '2', '3', '1', '2', '3', '1', '2', '1', '3', '3', '1', '2']","['4', '0', '1', '2', '4', '6', '4', '1', '2', '3', '1', '5', '4', '2', '6', '1', '3', '2', '6', '2', '3', '1']",22
"['1', '3', '1', '3', '2', '1', '3', '1', '3', '2', '3', '2', '1', '2', '2', '1', '2', '1', '1', '2', '2', '1']","['1', '4', '5', '1', '2', '3', '4', '5', '1', '2', '4', '6', '1', '3', '1', '6', '4', '1', '4', '6', '4', '1']",22
"['1', '1', '3', '1', '1', '1', '2', '3', '2', '1', '2', '2', '3', '2', '2', '3', '3', '1', '1', '2', '3', '1']","['1', '0', '4', '1', '4', '1', '2', '4', '6', '1', '3', '1', '5', '2', '5', '1', '5', '4', '5', '2', '6', '1']",22
"['3', '2', '1', '2', '1', '3', '3', '2', '1', '3', '3', '1', '3', '1', '2', '3', '2', '3', '1', '1', '2', '3']","['4', '2', '1', '3', '2', '4', '2', '1', '4', '0', '4', '1', '5', '4', '2', '6', '4', '2', '3', '2', '1', '4']",22
"['3', '2', '3', '1', '2', '3', '3', '1', '2', '1', '2', '3', '1', '1', '2', '3', '3', '2', '3', '2', '1', '3']","['4', '2', '6', '1', '3', '4', '3', '2', '1', '4', '6', '2', '1', '2', '4', '0', '4', '2', '6', '4', '1', '5']",22
"['1', '3', '3', '3', '2', '1', '3', '2', '2', '3', '1', '3', '3', '2', '1', '2', '1', '3', '3', '1', '2', '1']","['1', '4', '1', '4', '2', '1', '4', '2', '4', '1', '2', '6', '2', '4', '5', '2', '3', '4', '3', '2', '5', '4']",22
"['2', '3', '3', '2', '1', '1', '1', '1', '2', '1', '1', '2', '3', '2', '1', '1', '2', '3', '2', '2', '3', '1']","['2', '4', '2', '0', '1', '0', '1', '0', '2', '1', '2', '0', '4', '2', '1', '2', '4', '0', '2', '0', '4', '1']",22
"['3', '2', '2', '3', '3', '3', '2', '1', '2', '3', '3', '2', '1', '3', '3', '1', '2', '3', '3', '3', '3', '3']","['4', '2', '4', '0', '4', '0', '2', '1', '3', '4', '3', '1', '2', '4', '2', '1', '3', '4', '3', '4', '3', '4']",22
"['3', '1', '2', '2', '2', '3', '3', '1', '3', '3', '2', '2', '2', '2', '1', '2', '1', '3', '1', '1', '2', '2']","['4', '1', '2', '1', '2', '4', '2', '3', '4', '3', '1', '3', '1', '3', '2', '1', '4', '0', '1', '0', '2', '0']",22
"['1', '2', '1', '2', '3', '3', '1', '2', '1', '3', '3', '1', '2', '1', '2', '2', '3', '3', '1', '3', '1', '3']","['1', '2', '3', '1', '4', '1', '2', '0', '1', '4', '1', '0', '2', '1', '3', '1', '4', '1', '2', '4', '1', '5']",22
"['2', '2', '2', '3', '1', '3', '3', '1', '1', '2', '3', '1', '3', '1', '3', '3', '2', '3', '3', '2', '1', '1']","['2', '0', '2', '4', '1', '5', '1', '4', '1', '2', '4', '1', '5', '4', '3', '4', '6', '2', '6', '4', '5', '4']",22
"['1', '3', '1', '2', '2', '2', '3', '3', '2', '2', '1', '3', '2', '2', '1', '1', '1', '2', '2', '3', '1', '3']","['1', '4', '5', '2', '5', '2', '6', '2', '5', '2', '3', '4', '6', '4', '5', '4', '5', '2', '5', '1', '6', '2']",22
"['2', '3', '2', '2', '3', '2', '2', '1', '2', '3', '3', '3', '2', '2', '3', '3', '3', '1', '1', '3', '3', '3']","['2', '4', '6', '4', '2', '0', '2', '1', '3', '4', '3', '4', '6', '4', '3', '4', '3', '2', '3', '4', '3', '4']",22
"['1', '2', '3', '1', '1', '1', '2', '1', '1', '1', '3', '2', '1', '1', '1', '3', '3', '1', '1', '1', '3', '1']","['1', '2', '4', '1', '4', '1', '2', '3', '2', '3', '4', '6', '1', '6', '1', '5', '1', '6', '1', '6', '2', '3']",22
"['1', '2', '1', '2', '3', '1', '3', '3', '2', '1', '2', '2', '1', '3', '1', '2', '2', '1', '3', '1', '1', '2']","['1', '2', '3', '1', '4', '5', '1', '5', '2', '3', '1', '3', '2', '6', '1', '3', '1', '6', '2', '3', '2', '5']",22
"['3', '2', '1', '2', '1', '3', '3', '3', '1', '1', '1', '1', '3', '1', '2', '1', '3', '2', '1', '3', '2', '3']","['4', '2', '1', '3', '2', '4', '2', '4', '1', '4', '1', '4', '2', '3', '1', '2', '6', '4', '1', '5', '2', '6']",22
"['3', '1', '3', '1', '3', '2', '2', '3', '1', '2', '1', '2', '3', '1', '3', '3', '1', '3', '2', '3', '2', '3']","['4', '1', '5', '4', '1', '2', '1', '4', '5', '2', '3', '1', '4', '5', '1', '5', '4', '1', '3', '4', '6', '2']",22
"['3', '1', '2', '3', '1', '3', '2', '3', '2', '1', '2', '3', '1', '3', '2', '3', '1', '1', '3', '1', '1', '2']","['4', '1', '2', '4', '1', '5', '2', '6', '4', '1', '2', '4', '1', '5', '2', '6', '1', '6', '2', '3', '2', '5']",22
"['3', '1', '1', '3', '3', '1', '2', '3', '3', '2', '3', '1', '2', '2', '1', '3', '2', '1', '2', '3', '2', '2']","['4', '1', '4', '0', '4', '1', '2', '4', '2', '1', '5', '4', '2', '4', '5', '1', '2', '3', '1', '4', '2', '4']",22
"['2', '1', '2', '2', '1', '3', '2', '1', '3', '1', '3', '2', '2', '1', '3', '1', '3', '1', '3', '1', '1', '1']","['2', '1', '3', '1', '2', '4', '6', '1', '5', '4', '1', '3', '1', '2', '6', '1', '5', '4', '1', '2', '1', '2']",22
"['3', '1', '1', '2', '2', '2', '3', '3', '2', '1', '3', '1', '1', '1', '3', '3', '1', '2', '1', '3', '2', '1']","['4', '1', '4', '2', '4', '2', '6', '2', '4', '1', '5', '4', '5', '4', '1', '4', '5', '2', '3', '4', '6', '1']",22
"['2', '2', '1', '3', '2', '1', '2', '1', '3', '1', '3', '1', '1', '3', '3', '1', '2', '3', '3', '3', '1', '2']","['2', '0', '1', '4', '2', '1', '3', '2', '6', '1', '5', '4', '5', '1', '5', '4', '6', '2', '6', '2', '1', '3']",22
"['3', '2', '1', '1', '3', '2', '1', '2', '1', '2', '3', '1', '3', '2', '1', '3', '2', '3', '1', '3', '3', '2']","['4', '2', '1', '2', '6', '4', '1', '2', '3', '1', '5', '4', '1', '3', '2', '4', '6', '2', '3', '4', '3', '1']",22
"['1', '3', '2', '1', '1', '3', '3', '2', '2', '3', '3', '2', '3', '3', '1', '1', '3', '2', '3', '1', '3', '3']","['1', '4', '2', '1', '2', '6', '2', '4', '2', '6', '2', '4', '1', '4', '5', '4', '1', '2', '4', '1', '5', '1']",22
"['2', '2', '1', '3', '3', '3', '1', '3', '3', '3', '1', '2', '1', '2', '2', '1', '1', '3', '1', '3', '2', '3']","['2', '0', '1', '4', '1', '4', '5', '1', '5', '1', '4', '2', '1', '3', '1', '2', '1', '4', '5', '1', '3', '4']",22
"['1', '2', '2', '2', '3', '1', '2', '3', '2', '1', '2', '1', '2', '3', '3', '2', '2', '2', '1', '3', '2', '2']","['1', '2', '1', '2', '4', '1', '2', '4', '6', '1', '3', '2', '1', '5', '1', '2', '1', '2', '3', '4', '6', '4']",22
"['1', '3', '2', '1', '2', '1', '2', '2', '1', '1', '1', '2', '2', '2', '1', '3', '2', '1', '1', '1', '1', '1']","['1', '4', '2', '1', '3', '2', '5', '2', '3', '2', '3', '1', '3', '1', '2', '6', '4', '1', '4', '1', '4', '1']",22
"['3', '1', '3', '1', '1', '1', '3', '1', '1', '3', '1', '1', '2', '3', '3', '2', '1', '3', '3', '1', '2', '3']","['4', '1', '5', '4', '5', '4', '1', '0', '1', '4', '5', '4', '2', '6', '2', '4', '5', '1', '5', '4', '2', '6']",22
"['3', '2', '1', '2', '1', '1', '1', '3', '2', '3', '3', '1', '1', '2', '2', '2', '1', '3', '3', '3', '2', '1']","['4', '2', '1', '3', '2', '3', '2', '4', '6', '2', '6', '1', '6', '4', '6', '4', '1', '5', '1', '5', '2', '3']",22
"['2', '3', '2', '2', '1', '2', '1', '3', '2', '1', '1', '3', '1', '2', '2', '3', '2', '1', '2', '2', '2', '1']","['2', '4', '6', '4', '1', '2', '3', '4', '6', '1', '6', '2', '3', '1', '3', '4', '6', '1', '3', '1', '3', '2']",22
"['3', '2', '1', '3', '2', '1', '2', '2', '3', '3', '3', '3', '3', '3', '2', '3', '2', '1', '1', '3', '1', '1']","['4', '2', '1', '4', '2', '1', '3', '1', '4', '1', '4', '1', '4', '1', '3', '4', '6', '1', '6', '2', '1', '2']",22
"['1', '2', '2', '3', '3', '2', '1', '2', '2', '1', '2', '3', '3', '3', '3', '2', '1', '1', '1', '1', '1', '1']","['1', '2', '1', '4', '1', '2', '3', '1', '3', '2', '1', '4', '1', '4', '1', '2', '3', '2', '3', '2', '3', '2']",22
"['3', '1', '2', '1', '2', '2', '1', '3', '2', '2', '1', '1', '1', '2', '2', '2', '2', '2', '2', '2', '1', '1']","['4', '1', '2', '3', '1', '3', '2', '4', '6', '4', '1', '4', '1', '2', '1', '2', '1', '2', '1', '2', '3', '2']",22
"['3', '3', '3', '2', '3', '3', '1', '3', '2', '2', '3', '3', '2', '1', '3', '2', '2', '2', '1', '3', '3', '1']","['4', '0', '4', '2', '6', '2', '1', '4', '2', '4', '1', '4', '2', '1', '4', '2', '4', '2', '1', '4', '1', '2']",22
"['1', '2', '2', '1', '1', '2', '3', '3', '3', '2', '1', '2', '2', '2', '3', '3', '3', '3', '2', '3', '3', '3']","['1', '2', '1', '0', '1', '2', '4', '2', '4', '6', '1', '3', '1', '3', '4', '3', '4', '3', '1', '5', '1', '5']",22
"['3', '3', '3', '3', '2', '1', '3', '2', '3', '2', '3', '2', '2', '3', '3', '1', '1', '3', '3', '3', '3', '1']","['4', '0', '4', '0', '2', '1', '4', '2', '6', '4', '3', '1', '3', '4', '3', '2', '3', '4', '3', '4', '3', '2']",22
"['3', '2', '2', '2', '1', '2', '1', '2', '2', '2', '1', '2', '2', '3', '3', '3', '2', '2', '1', '3', '1', '1']","['4', '2', '4', '2', '1', '3', '2', '1', '2', '1', '4', '2', '4', '0', '4', '0', '2', '0', '1', '4', '5', '4']",22
"['1', '3', '1', '3', '2', '2', '2', '2', '1', '3', '3', '1', '2', '2', '3', '2', '2', '3', '2', '2', '1', '1']","['1', '4', '5', '1', '2', '1', '2', '1', '4', '0', '4', '1', '2', '1', '5', '2', '5', '1', '2', '1', '4', '1']",22
"['1', '3', '2', '3', '2', '3', '3', '1', '3', '3', '3', '1', '2', '1', '2', '1', '3', '2', '3', '2', '2', '3']","['1', '4', '2', '6', '4', '2', '4', '1', '5', '1', '5', '4', '6', '1', '3', '2', '6', '4', '2', '1', '2', '4']",22
"['1', '1', '2', '3', '2', '3', '1', '2', '2', '1', '1', '1', '3', '1', '3', '3', '1', '1', '2', '1', '3', '2']","['1', '0', '2', '4', '6', '2', '1', '3', '1', '2', '1', '2', '6', '1', '5', '1', '6', '1', '3', '2', '4', '6']",22
